title,address,distance,link,beds,baths,price,sqft,availability,lease_terms,amenities,per bedroom pricing,call for rent,price_avg,dishwasher,washer/dryer in unit,has balcony,gym,internet,pool,near bus stop,furnished,parking,laundry available,pet friendly,individual lease,disability access
Raleigh Court Apartments - Now Leasing for 2026-2027!,"10 University Circle, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/raleigh-court-apartments-now-leasing-for-2026-2027/ocp3x4br3g,2.0,1.0,"$1,325 / Bedroom
Plus Fees
12 Month Lease",998,7/1/26,12 month lease,"Air Conditioning, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Room in Community",1,0,1325.0,1,0,1,0,1,0,1,0,0,1,0,0,0
Raleigh Court Apartments - Now Leasing for 2026-2027!,"10 University Circle, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/raleigh-court-apartments-now-leasing-for-2026-2027/ocp3x4br3g,4.0,1.0,"$975 / Bedroom
Plus Fees
12 Month Lease","1,346",6/1/26,12 month lease,"Air Conditioning, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Room in Community",1,0,975.0,1,0,1,0,1,0,1,0,0,1,0,0,0
Spring '26 Sublease! Women only,"1910 Jefferson Park Avenue, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/spring-26-sublease-women-only/ocpbt6nz79,1.0,2.0,"$600 / Bedroom
Plus Fees
5 Month Lease",,,5 Month Lease,"Air Conditioning, Carpet, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit",1,0,600.0,1,1,1,0,1,0,1,1,0,0,1,0,0
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,1.0,1.0,"$2,219
Plus Fees
11 Month Lease",737,8/15/26,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit",0,0,2219.0,1,1,1,1,1,1,0,1,0,0,1,1,0
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,1.0,1.0,"$2,229
Plus Fees
11 Month Lease",703,8/15/26,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit",0,0,2229.0,1,1,1,1,1,1,0,1,0,0,1,1,0
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,1.0,1.0,"$2,259
Plus Fees
11 Month Lease",636,8/15/26,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit",0,0,2259.0,1,1,1,1,1,1,0,1,0,0,1,1,0
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,1.0,1.0,"$2,259
Plus Fees
11 Month Lease",643,8/15/26,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit",0,0,2259.0,1,1,1,1,1,1,0,1,0,0,1,1,0
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,1.0,1.0,"$2,199
Plus Fees
11 Month Lease",667,Not Available,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit",0,0,2199.0,1,1,1,1,1,1,0,1,0,0,1,1,0
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,1.0,1.0,"$2,239
Plus Fees
11 Month Lease",793,Not Available,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit",0,0,2239.0,1,1,1,1,1,1,0,1,0,0,1,1,0
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,1.0,1.0,"$2,239
Plus Fees
11 Month Lease",661,Not Available,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit",0,0,2239.0,1,1,1,1,1,1,0,1,0,0,1,1,0
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,1.0,1.0,"$2,239
Plus Fees
11 Month Lease",827,Not Available,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit",0,0,2239.0,1,1,1,1,1,1,0,1,0,0,1,1,0
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,2.0,2.0,"$1,449
Plus Fees
11 Month Lease",921,8/15/26,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit",0,0,1449.0,1,1,1,1,1,1,0,1,0,0,1,1,0
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,2.0,2.0,"$1,479 / Bedroom
Plus Fees
11 Month Lease",960,8/15/26,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit",1,0,1479.0,1,1,1,1,1,1,0,1,0,0,1,1,0
The Flats at West Village,"852 West Main Street, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/the-flats-at-west-village/ocpfpy12wv,1.0,1.0,"$1,249 / Bedroom
Plus Fees
12 Month Lease",,Available Now,12 Month Lease,"Air Conditioning, Carpet, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Individual Leases, International Student Friendly, Near Bus Stop, Outdoor Rec Space, Pool, Roommate Matching, Washer/Dryer in Unit",1,0,1249.0,1,1,1,1,1,1,1,1,0,0,1,1,0
The Kenilworth on JPA - Only 2 Two Bedrooms Left,"1725 Jefferson Park Avenue, Charlottesville, VA 22903",0.3,https://offgroundshousing.student.virginia.edu/housing/property/the-kenilworth-on-jpa-only-2-two-bedrooms-left/ocplm1jbeg,2.0,2.0,"$1,675 / Bedroom
Plus Fees
12 Month Lease","1,020",7/1/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit",1,0,1675.0,1,1,0,0,1,0,1,0,0,0,1,0,0
"Spacious Room Available Now! – Quiet, Friendly Home 3b2b Near UVA and Barracks","202 Georgetown Road, Charlottesville, VA 22901",1.6,https://offgroundshousing.student.virginia.edu/housing/property/spacious-room-available-now-quiet-friendly-home-3b2b-near-uva-and-barracks/ocp7hxq19x,1.0,2.0,"$966 / Bedroom
Plus Fees","2,000",Available Now,"12 month lease, Flexible/Other lease","Air Conditioning, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit",1,0,966.0,1,1,1,0,0,0,1,0,0,0,0,0,0
Oxbridge Courtyard,"314 14th St. NW, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/oxbridge-courtyard/ocpcdplpkd,1.0,1.0,"$1,825
Plus Fees
12 Month Lease",,8/3/26,12 month lease,"Air Conditioning, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Washer/Dryer in Unit",0,0,1825.0,1,1,1,1,0,0,1,0,0,0,0,0,0
Oxbridge Courtyard,"314 14th St. NW, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/oxbridge-courtyard/ocpcdplpkd,2.0,2.0,"$1,200 / Bedroom
Plus Fees
12 Month Lease",,Available Now,12 month lease,"Air Conditioning, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Washer/Dryer in Unit",1,0,1200.0,1,1,1,1,0,0,1,0,0,0,0,0,0
"1800 JPA Apartment, Single Room Close to Campus","1800 Jefferson Park Avenue, Charlottesville, VA 22903",0.1,https://offgroundshousing.student.virginia.edu/housing/property/1800-jpa-apartment-single-room-close-to-campus/ocpq5d4psy,1.0,1.0,"$775 / Bedroom
Plus Fees
12 Month Lease",,,12 Month Lease,"Air Conditioning, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, International Student Friendly, Near Bus Stop, Pool, Laundry Room in Community",1,0,775.0,0,0,1,0,1,1,1,1,0,1,0,0,0
University Quad,"1300 Wertland Street, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/university-quad/ocpxnmzx1m,1.0,1.0,"$1,395
Plus Fees
12 Month Lease",641,6/1/26,"12 month lease, Semester","Air Conditioning, Hardwood Floors, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Access, Laundry Room in Community",0,0,1395.0,0,0,0,0,0,0,1,0,0,1,0,0,0
"The Standard Apartment, One bed, desk space, closet, and full bathroom! (part of a 2bed/2bath)","853 West Main Street Appt 636A, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/the-standard-apartment-one-bed-desk-space-closet-and-full-bathroom-part-of-a-2bed-2bath/ocpsm4wm35,1.0,1.0,"$1,610 / Bedroom
Plus Fees
12 Month Lease",988,,12 Month Lease,"Air Conditioning, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, Fitness Room, Individual Leases, International Student Friendly, Near Bus Stop, Outdoor Rec Space, Pool, Roommate Matching, Washer/Dryer in Unit",1,0,1610.0,1,1,0,1,1,1,1,0,0,0,0,1,0
Minutes to UVA Grounds/Hospital Now Pre-Leasing for the 2026-2027 UVA School Year!,"516 Valley Road Unit B, Charlottesville, VA 22903",0.1,https://offgroundshousing.student.virginia.edu/housing/property/minutes-to-uva-grounds-hospital-now-pre-leasing-for-the-2026-2027-uva-school-year/ocp2lks9v8,1.0,1.0,"$2,195
Plus Fees
12 Month Lease",720,7/15/26,12 month lease,"Air Conditioning, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Smoke-Free, Washer/Dryer in Unit",0,0,2195.0,1,1,0,0,1,0,0,1,0,0,0,0,0
The Pavilion at North Grounds,"2101 Arlington Boulevard, Charlottesville, VA 22903",0.3,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/ocp0pzt161,1.0,2.0,"$1,479 / Bedroom
Plus Fees
12 Month Lease",,,12 month lease,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Loft, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Individual Leases, International Student Friendly, Near Bus Stop, Outdoor Rec Space, Pool, Roommate Matching, Tennis Court, Laundry Access",1,0,1479.0,1,0,1,1,1,1,1,1,0,0,1,1,0
1120 Wertland Street,"1120 Wertland Street, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/1120-wertland-street/ocpg65h6bw,1.0,1.0,"$1,349
Plus Fees
12 Month Lease",,8/3/26,12 Month Lease,"Air Conditioning, Smoke-Free, Laundry Room in Community",0,0,1349.0,0,0,0,0,0,0,0,0,0,1,0,0,0
1120 Wertland Street,"1120 Wertland Street, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/1120-wertland-street/ocpg65h6bw,1.0,1.0,"$1,499
Plus Fees
12 Month Lease",,8/3/26,12 Month Lease,"Air Conditioning, Smoke-Free, Laundry Room in Community",0,0,1499.0,0,0,0,0,0,0,0,0,0,1,0,0,0
1120 Wertland Street,"1120 Wertland Street, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/1120-wertland-street/ocpg65h6bw,3.0,1.0,"$2,999
Plus Fees
12 Month Lease",,8/3/26,12 Month Lease,"Air Conditioning, Smoke-Free, Laundry Room in Community",0,0,2999.0,0,0,0,0,0,0,0,0,0,1,0,0,0
Apartment 5 Minutes from grounds,"33 University Circle, Charlottesville, VA 22903",0.6,https://offgroundshousing.student.virginia.edu/housing/property/apartment-5-minutes-from-grounds/ocpwn2482j,2.0,1.0,"$1,200 / Bedroom
Plus Fees
9 Month Lease",,Available Now,9 month lease,"Air Conditioning, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, International Student Friendly, Near Bus Stop, Outdoor Rec Space, Laundry Room in Community",1,0,1200.0,1,0,1,0,1,0,1,0,0,1,0,1,0
Camden Courtyard,"222 14th St. NW, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/camden-courtyard/ocpnj1e32q,3.0,2.0,"$2,999
Plus Fees
12 Month Lease",,6/9/26,12 Month Lease,"Air Conditioning, Carpet, Dishwasher, Fireplace, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Washer/Dryer in Unit",0,0,2999.0,1,1,1,1,0,0,1,0,0,0,1,0,0
Camden Courtyard,"222 14th St. NW, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/camden-courtyard/ocpnj1e32q,3.0,2.0,"$3,199
Plus Fees
12 Month Lease",,6/9/26,12 Month Lease,"Air Conditioning, Carpet, Dishwasher, Fireplace, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Washer/Dryer in Unit",0,0,3199.0,1,1,1,1,0,0,1,0,0,0,1,0,0
1745 Allied St McIntire Plaza,,1.9,https://offgroundshousing.student.virginia.edu/housing/property/1745-allied-st-mcintire-plaza/ocpgmbctcz,1.0,1.5,"$1,690
Plus Fees
12 Month Lease",,,12 month lease,"Air Conditioning, Disability Accessible, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, International Student Friendly, Washer/Dryer in Unit",0,0,1690.0,1,1,1,0,1,0,0,0,0,0,0,1,0
Carrollton Ridge Apts,"121 Carrollton Terrace, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/carrollton-ridge-apts/ocp07lwxe3,1.0,1.0,"$1,449 - $1,575
Plus Fees
7 Month Lease",477,8/3/26,"12 month lease, Flexible/Other lease","Air Conditioning, Carpet, High-Speed Internet Available, Smoke-Free, Laundry Room in Community, Near Bus Stop",0,0,1512.0,0,0,0,0,1,0,1,0,0,1,1,0,0
The Standard,"853 West Main Street, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/the-standard/ocpx79nsbp,1.0,1.0,"$1,000 - $1,200 / Bedroom
Plus Fees
6 Month Lease",,Available Now,6 Month Lease,"Air Conditioning, Carpet, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Fitness Room, Individual Leases, International Student Friendly, Near Bus Stop, Pool, Roommate Matching, Washer/Dryer in Unit",1,0,1100.0,1,1,0,1,1,1,1,1,0,0,1,1,0
